Id,Title,Brand,Category,Network,Show,Date,Time,Pod Position,Dayparts,Tags,Co-Op Brand,Product,Duration,EQ Units,Broadcast Year,Broadcast Quarter,Broadcast Month,Broadcast Week
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,The Hit List,6/18/2017,10:30:09 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,6/18/2017,8:14:35 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Playlist,6/18/2017,6:26:51 AM,3,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/18/2017,5:52:12 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/18/2017,4:25:22 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/18/2017,1:18:13 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/18/2017,12:53:09 AM,10,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,BBC America,Doctor Who,6/18/2017,12:51:07 AM,1,LATE FRINGE,Cable,,Pixel,60,2,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,Centric,2017 BET Awards Nomination Special,6/18/2017,12:14:49 AM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,6/17/2017,10:59:36 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/17/2017,9:52:12 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,6/17/2017,9:46:42 PM,6,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/17/2017,8:25:23 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ESPN 2,O.J.: Made in America,6/17/2017,6:29:36 PM,14,EARLY FRINGE,Sports,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/17/2017,5:18:13 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Lifetime Movie Network,The Assault,6/17/2017,4:09:02 PM,1,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,6/17/2017,2:59:36 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/17/2017,1:52:12 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,6/17/2017,1:07:29 PM,6,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/17/2017,12:25:23 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Chiller,Maniac Cop 3: Badge of Silence,6/17/2017,10:50:05 AM,12,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Freeform,Planes,6/17/2017,9:59:33 AM,1,EARLY MORNING,Cable,,Pixel,60,2,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fusion,Wet Dreams,6/17/2017,9:40:36 AM,3,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3223730,"Google Photos ""Photos. For Life."" TV Commercial",Google,Life & Entertainment,Lifetime Movie Network,Sugar Babies,6/17/2017,9:20:26 AM,3,EARLY MORNING,Cable,,Google Photos,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/17/2017,9:18:12 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/17/2017,8:46:09 AM,11,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Reelz,Celebrity Damage Control,6/17/2017,8:44:54 AM,3,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,BET,2017 BET Awards Nomination Special,6/17/2017,8:00:58 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Boomerang,Looney Tunes,6/17/2017,7:52:24 AM,8,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,E!,Hollywood Medium With Tyler Henry,6/17/2017,7:48:08 AM,11,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,6/17/2017,6:59:36 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,Centric,Centric Hits,6/17/2017,6:59:13 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,E!,Botched,6/17/2017,5:35:11 AM,1,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Playlist,6/17/2017,4:23:34 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/17/2017,3:43:02 AM,12,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/17/2017,2:20:04 AM,4,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/17/2017,12:07:39 AM,n/a,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Uplifting Entertainment,Date My Dad,6/16/2017,10:20:00 PM,1,PRIME TIME,Cable,,Pixel,60,2,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Face-Off Friday,6/16/2017,10:08:15 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/16/2017,9:59:32 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Smithsonian,Aerial Ireland,6/16/2017,9:35:50 PM,1,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3222515,Google Pixel & VR On Verizon TV Commercial,Google,Smart Phones,Fox News,Tucker Carlson Tonight,6/16/2017,8:56:31 PM,3,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3222515,Google Pixel & VR On Verizon TV Commercial,Google,Smart Phones,Fox News,Tucker Carlson Tonight,6/16/2017,8:30:22 PM,8,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,Centric,2017 BET Awards Nomination Special,6/16/2017,8:00:40 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/16/2017,7:45:10 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/16/2017,7:43:03 PM,12,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/16/2017,6:17:55 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/16/2017,4:07:38 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Face-Off Friday,6/16/2017,2:05:52 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/16/2017,1:59:31 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/16/2017,11:43:02 AM,12,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/16/2017,11:05:06 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,E!,Botched,6/16/2017,10:52:25 AM,9,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/16/2017,10:17:54 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/16/2017,8:07:37 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3222515,Google Pixel & VR On Verizon TV Commercial,Google,Smart Phones,BBC America,Doctor Who,6/16/2017,7:20:33 AM,9,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Face-Off Friday,6/16/2017,6:05:17 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/16/2017,5:59:31 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/16/2017,5:28:48 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Oxygen,King of the Grill-Wood-Fired Cooking,6/16/2017,4:59:35 AM,2,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/16/2017,3:51:58 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/16/2017,2:37:41 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Playlist,6/16/2017,2:23:59 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,E!,Botched,6/16/2017,1:07:11 AM,1,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Nick Mix,6/15/2017,11:00:23 PM,12,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/15/2017,9:28:48 PM,n/a,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,E!,Botched,6/15/2017,8:05:11 PM,1,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/15/2017,7:51:58 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,AXS.TV,Santana IV,6/15/2017,7:39:48 PM,3,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/15/2017,7:23:06 PM,16,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/15/2017,6:37:42 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/15/2017,5:44:33 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,OUTER MAX,The Signal,6/15/2017,3:28:09 PM,3,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Nick Mix,6/15/2017,3:00:24 PM,13,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/15/2017,1:28:48 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Cartoon,Clarence,6/15/2017,1:15:03 PM,10,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/15/2017,11:51:58 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/15/2017,11:12:07 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/15/2017,10:37:41 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/15/2017,9:04:08 AM,3,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Nick Mix,6/15/2017,7:00:23 AM,12,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/15/2017,4:21:08 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/15/2017,1:48:57 AM,4,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/14/2017,9:59:30 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fuse,Illegal Tender,6/14/2017,9:37:04 PM,1,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/14/2017,8:21:02 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/14/2017,5:48:57 PM,4,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Aspire,ABFF Independent,6/14/2017,5:07:40 PM,4,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,6/14/2017,4:14:03 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/14/2017,3:47:10 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/14/2017,1:59:30 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/14/2017,12:21:02 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,25
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,E!,Hollywood Medium With Tyler Henry,6/14/2017,10:48:08 AM,12,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/14/2017,9:48:56 AM,4,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,6/14/2017,8:14:03 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/14/2017,7:06:09 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/14/2017,5:59:30 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,Centric,Soul Sessions,6/14/2017,5:59:04 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/14/2017,4:59:14 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/14/2017,4:09:18 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,25
